label	text
0	Perhaps I'm just a simple person, but I prefer movies that somehow make me care about the people in them. I couldn't care less about anyone in this movie. This was supposed to be a comedy? Maybe the humor was too subtle for me (all the way down to the nano-level). The thing about it is, it missed on so many things. There were characters that could have been funny, but they weren't. There were characters that you could have liked, but you didn't. For instance, the guy who thought the Beatles ripped off his songs. There was so much potential there, but all he did was talk like a Beatle and complain about how they ripped him off. Haha. And the previous poster talked about the 'I am the Walrus' scene like it was special. What? He played 'I am the Walrus' on an old piano and sang out of tune. Is there an inside joke there? It sure stank at face value. This movie has the feel to me of a movie people say they like because it sounds 'intellectual' or 'hip' to say you like it, that you get the whole metaphysical art/garbage message the artist is expressing. If you want to be entertained, stay away.
0	"Well, I have to agree with the critics on this one, who all said ""leave it alone."" Why they had to make this re-make of the 1960 ""Psycho,"" I don't know. My guess is they wanted to reach a new audience and thought color and modern-day actors were the answer, since those were the main changes. The dialog was the same and the story the same.<br /><br />On one hand, I applaud them for not making this over with a lot of profanity and nudity and making it a sleazy film. Yet, if they were going to keep everything the same, why bother when you weren't going to improve on Tony Perkins, Janet Leigh and the original cast?<br /><br />Did they honestly think Vince Vaughn was going to be as good or better than Perkins? Are you kidding? Ann Heche, with her short mannish-haircut, is going to be better than Leigh? I don't think so!<br /><br />Yes, the colors were pretty in here but it's the black-and-white photography that helped make the 1960 version so creepy to begin with. It's perfect for the story, not a bunch of greens and pinks! Once again, I guess the filmmakers were banking on an audience that never saw the original.<br /><br />This was just a stupid project that never should have gotten off the ground."
1	Whether you're a fan of the series which inspired it or not, there's no denying this is a patchy piece of work. But in the best possible sense. Keen to get away from the trappings of old sitcoms which made an uneasy transition to the big screen, Messrs Pemberton, Dyson, Shearmsith and Gatiss have gone down a different road, addressing the problems of dealing with their success along with adding other creations and, inevitably, rehashing some of their best-loved characters. It's a pity they didn't stick to just a more consistent League of Gents movie because as inventive as including themselves in the screenplay is, it weakens the finished movie. Well worth renting though.
1	...a true geek-girl's dream: high tech, high drama, smart guys, steamy sex, and large explosions. (VERY large explosions.) Sam Waterston is so natural in the role of Oppenheimer that tapes of the REAL Oppenheimer sound odd: apparently, he had a voice similar to Ronald Reagan! The triumph and tragedy of Oppenheimer is one of the 20th century's most stirring dramas, and this movie stands as a model of what docu-drama ought to be: the facts are allowed to speak for themselves, while the fictional parts are used to amplify and fill in the record, not to call attention to themselves. An interesting fact: some of the technical details used had only recently been declassified, and so are of special interest. A must-see!
0	I saw Grande Ecole at its world premiere on the Rotterdam Film Festival. I had no idea what I was entering and if I'd had any idea I wouldn't have entered. This is the most pretentious film I've seen for a long time. It tries to be provocative, yet deep, with its full frontal homosexual sex scenes - it doesn't succeed! It's nothing but another bad excuse of showing naked persons on the big screen. 4/10
1	"Finally! Third time lucky. This film has been always been on my mind, but my first viewing I forgot about it and only caught the second half of the film. Then only a couple months later I had the my second chance of watching of it, so I decided I would record it. Only to discover that my timer went off late and again I missed the first half of the flick. I wasn't going to allow that to happen again. So, when it came on TV again, I thought bugger it I'll wait until it comes on, then I will record it. And it was a good choice. I would have just watched the film, but they always put on weeknights around midnight. <br /><br />After discovering a hole in their crowded cell, nine prisoners escape their confinement to track down the key of the universe, which a fellow prisoner known as the Counterfeit King said he had hidden. They think that this key could be an opening for a hidden loot of counterfeit bills. On this journey they naturally see this as an opportunity to pick up their lives before they were gaoled. Although things don't turn out the way that they intended to, with most of the criminals plans going astray. <br /><br />""9 Souls"" is an perky spiritual journey from Japanese director Toshiaki Toyada, which flung it's viewers into a film of two totally different halves. The first half of the story plays out more like a psychical comedy with the criminals bonds and the situations they find themselves being the selling point, but all that makes way to a moralistic and consequence drama-packed second half, where the real trouble begins with some quite nasty and bloody moments replacing the goofball tone it started off with. While, the first half is quite amusing with its on the road, screwball doodling and offbeat banter. But it's really the genuinely haunting latter half with it's peculiar turn of events that hit you so hard with some surprising touches that make you really sympathise for these very human characters. Even though they are not truly innocent from their crimes, you just become entrenched by these flesh-out characters in the first half that when you see them spiral into their downfall, you know it's an effective drama when you become shell-shocked in the dramatic change. The nine characters get enough screen time to truly understand their personal story and what weakness would eventually bring them down. The way the plot works out is that Michiru and Torakichi are the lead characters and we mostly see it from their perspectives. The escapism tale is an unquestionably engaging character study that's clear in it's goal and puts to you many questions on society and the path you choice to take to escape life and free yourself from these restraints. <br /><br />While, the symbolic story is full of clarity and vividly told. The visual element doesn't go by unnoticed, because there's just a dreamy and trance-like vibe that channels itself into the unique atmosphere. What HIGHLY contributed to that factor and gave the film a lift was the sweepingly, moody instrumental rock soundtrack. The mellow atmospheric gel it was able to create in many scenes left me rather breathless with the everlasting emotions it was able to provoke. Simply beautiful and downright powerful control on that front. The pacing for such an long film ( 2 hours ) seems to breeze by and editing is swiftly done, because we are just so wrapped up in it all. The hypnotic photography is crisp in detail. While, the performances by the cast as a odd bunch of criminals are that of high quality with each one providing enough personality and features to separate themselves. <br /><br />I found ""9 Souls"" to be a pleasing and quite an amazing surreal film that stirs up the emotions and then it smacks you with an almighty wallop when it changes direction. Highly recommended."
0	"Cops Logan Alexander and Debbie Rochon escort five black juvenile delinquents cross country and end up stranded out in the sticks when their van breaks down. After a deadly run-in with a racist, white trash bitch with a shotgun (played by the director), the survivors take refuge in the house of a blind voodoo priestess. One of the teens senselessly uses a spell to call up Killjoy, who finally shows up about midway through this bore in a subpar make-up job and bigger, greasier 'fro that looks like it could slide off his head at any moment. He then proceeds to kill off the stupid characters while spouting some of the worst one-liners heard since Hee Haw was canceled.<br /><br />The acting from the ""teens"" is terrible, the dialogue even worse, the FX stink and it looks a lot cheaper than the first film. Although I enjoyed him in his earlier Troma films, Trent Haaga (trying to imitate Jim Carrey here) is awful and no match for the hyperactive overemoting of Angel Vargas in KILLJOY 1 (which at least had a few dumb laughs).<br /><br />Yet another nail in the coffin for Full Moon studios, whose reputation as a fun direct-to-vid franchise has completely vanished since the TRANCERS/PUPPET MASTER days."
1	"If you're familiar with the work of auteur Johnny To and his band of filmmaking cronies over at Milky Way, you know what to expect with this latest production. All the familiar elements are in place: the strong camaraderie between two characters: usually a cop and a baddie, the coincidences and chances that turn on a dime and pay off handsomely in the end, and the humor that arises even in the most dire of situations.<br /><br />Andy Lau plays a man who has 72 hours to live and decides to rob an insurance company. Lau Ching-Wan (also brilliant in other Milky Way films like ""Longest Nite,"" ""A Hero Never Dies,"" and ""Where A Good Man Goes"") portrays a hostage negotiator/cop who is on the robber's tail, even as the robber sets up a series of tricks and clues that he must follow in order to get his man.<br /><br />Funny, poignant, and cool while being subtle, ""Running"" is actually one of the most entertaining Milky Way films to date. Don't miss the performances by the two leads, esp. Andy Lau, usually considered an average actor who has rarely been this natural and fun to watch. This film is one to go out of your way to see."
1	This is one of my favourite comedy films. Chris Farley is hilarious as the accident prone moron and David Spade is perfect playing the straight-man to Farley.<br /><br />The dialogue between the two of them is brilliant. The scene where the two of them are in the car singing along to Superstar by The Carpenters is a classic.<br /><br />Chris Farley was a great comic actor who had amazing potential - he will be sadly missed.<br /><br />
1	"Pepe Le Pew can either really creep you out or totally sweep you off your feet. Either way, you can't help feeling a little awe on beholding this classic WB character. This commentater personally believes that Pepe was the inspiration behind other would be animated casanovas today from Cartoon Network's ""Johnny Bravo"" to Disney's Lumiere from ""Beauty and the Beast"". <br /><br />His unique brand of love making is to be wondered at in today's world where his antics would normally be slapped with a sexual harassment warrant and at least a 50m distance from all his victims. <br /><br />In this particular cartoon, a world weary cat decides to do an ultimate makeover and earn some respect for a change for pretending to be a skunk. All goes well, until Pepe arrives and promptly pursues the unfortunate feline with his overwhelmingly enthusiastic love-making.<br /><br />The groundwork for Pepe's many trademarks are laid in this cartoon. From his adorable ""frenchified"" love calls to that aggravatingly calm hop-chase of his. <br /><br />This cartoon only goes to show that as far as the world of cartoon fantasy is concerned, the most ardent wooer can go the distance...and have his beloved ""pig-eon"" leaving dust trails behind them."
0	"I hadn't heard anything about this project until I saw that it was going to be on, so I watched it with a completely open mind. And, gee, the cast is full of strong players.<br /><br />Unfortunately . . . it's awful. I don't mean it isn't good; I mean it's extraordinarily bad -- sometimes laughably so, but mostly it's just boring. Its strongest appeal comes from having attractive people as naked as US network TV will allow, but it's all tease and no substance, and having nymphs as backup characters can't justify several hours of bad TV.<br /><br />There are two basic problems that the cast can't overcome. First, the script is *awful*. Yes, making changes to the Hercules myth (which is certainly not a single monolithic story in the first place) is traditional, but this version is relentlessly dull and much too frequently dumb (and sometimes downright head-shakingly peculiar), with terrible pacing, bits borrowed from here and there (and several parts seemingly belonging in different films), and truly awful dialogue. The dialogue is frequently unbearably bad, in fact, to the point where you feel embarrassed for the actors. Sean Astin, apparently now typecast as second-banana, seems especially burdened by one awful line after another. There's no consistency of tone or atmosphere and little cohesion to the plot.<br /><br />Second, most of the special effects are really bad. REALLY bad. There's occasionally a decent bit of CGI, but mostly, again, you feel really embarrassed on behalf of the cast. I have no idea what the budget for this project was, but it sure looks like crap compared to ""Clash of the Titans"" or even ""Hercules: The Legendary Journeys"" and doesn't even compare very favorably with the old Lou Ferrigno and Italian 'spaghetti' Hercules movies. Just painfully miserable.<br /><br />There are plenty of other problems -- the story is needlessly complex and can't keep up with itself, and Hercules himself isn't presented as a very interesting character. Almost everyone who doesn't have a European accent tries to fake one of some kind, which is not merely amateurish and dated but never really made sense in the first place: drama doesn't become better just because the actors use British accents, after all. But the terrible script and equally terrible effects sink the whole thing right off the bat.<br /><br />In fairness, ""Hercules"" was apparently intended as a four-hour miniseries but truncated (for this airing, anyway) to a three-hour TV movie. I don't know what they cut, but it's possible the edits made things worse. I don't think you could make ""Hercules"" good by adding to it, but that doesn't mean that the continuity, say, hasn't suffered from the network edits. There's no way I'll watch the USA version to see, though."
1	"The ""good news"" is that the circus is in town. The ""bad news"" is that's right over Bugs Bunny's underground home. He wakes up as his place shakes like an earthquake hit it, when workers pound stakes into the ground and elephants stomp by, etc.<br /><br />To be more specific, the lions' cage is place exactly over Bugs' hole. The lion sniffs food, and by process of elimination, figures out it's a rabbit. Bugs, curious what all the racket is about, winds his way through the tunnel and winds up in the lion's mouth.<br /><br />I'll say for thing for BB: he is totally fearless, at least in this cartoon, and at least for 30 seconds. When he comes to his senses, he runs like crazy and we get a lion-versus-a rabbit battle the rest of the way. Once again, Bugs faces dumb opponent, one he calls ""Nero,"" but lion is fierce and Bugs will need all his wits and somewhat-fake bravado to fend off this beast.<br /><br />About half the gags are stupid and the other half funny, but always fast-moving, colorful and good enough to recommend. I mean, it's not everyday you can see a lion on a trapeze, or doing a hula dance!"
1	Some days ago, in Rome, a young Romanian man with criminal precedents assaulted and tortured to death a middle-age lady coming back home after an afternoon of shopping. A Romanian girl, who had seen everything, reported what happened.<br /><br />Therefore, it started a debate about the too much intense flow of immigrants from Romania, generalizing them as criminals, everyone, indiscriminately.<br /><br />I'm only 15, but I thought: what idea of affluence does Italy give to these poor people? How ever do they regard us as the Land of Plenty? Yesterday evening I finally saw NUOVOMONDO, and my question had an answer. When you have only a donkey and some goats, those propaganda postcards showing United States as a land with milk rivers and huge vegetables, makes such an impression.<br /><br />NUOVOMONDO is really a must-see film. It balances an ethereal symbolism (milk rivers, glances' play, hard and rocky mountains, the name and character Lucy/Luce) and a cruel realism (the mass of hopeful people on the ship, the procedures at Ellis Island). There's a mixed cast, going from the angelic Charlotte Gainsbourg to the realistic Vincenzo Amato, till a bitter and smashing Aurora Quattrocchi as the mother. But was it really so hard to enter in the New World?
0	Exceptionally silly actioner with braindead leads in a story which would have suited a fill-in issue of Spiderman. The action sequences never really flow as they should, leaving some cool bits orphaned in a sea of sound and fury, signifying nothing. I really wonder how they'll release this one in the West. Sam Lee overacts like crazy, newcomer Edison Chan doesn't display any acting talent yet. The robot is clunky and not very impressive, and the CGI effects (though done by US sfx-people) are ridiculous, totally destroying any remaining suspension of disbelief. I am NOT looking forward to Gen-Z Cops...
1	One of his lesser known films, many horror fans have yet to catch this Dario Argento offering, which is unfortunate. It is underappreciated mostly because of the fact that really not enough people have seen it. The film boasts grade-A Argento gore, with his customary close-ups set to savage rock scores. While it true that this script is not very complex, it is not nearly as bad as other entries in its genre, or his own personal resume for that matter.<br /><br />This movie symbolizes more of the 'dread' that he likes to portray in his films by his own admission. Worth a good look on any night.
0	"within about 5 minutes in to the film the first fight scene i was watching i just could help but pointout the lack of tension in the scene the cameras crossing back and forth really shows he had no idea what he was doing, well actually the soundtrack shows that the best. i no its a low budget film and your not going to get top 40 songs but at least get music that goes with the scene that isn't actually that hard acting, well if i saw any i would gladly let you know. the script was so badly written would now surprise me one bit of the guy directing wrote this piece of beep, i will give the person one 10/10 and that was for the DVD cover because if i actually saw ""before watching this"" in a shop and it was like 10 15 bucks i would have bought it, why well if you look at the front cover this actually well done you flip over to the back and you see that it has actually won awards. now that is a very misleading thing because even in a small film festival i wouldn't ever believe in my life that this would win anything all i can say is ""wow if this was the best i wouldn't want to know what the crap in the film festival was like""<br /><br />films that are this bad only have one good use and that is for a aspiring film maker to use as inspiration films like this are better tools then good films, because with good film you almost know off the bat there is a good chance you wont make a film that good, but if you use a film like this you can look at all the things they director or writer did wrong so you wont make the same mistakes, and you have the added plus of looking at this film and saying if a piece of beep like this can get made then there is hope of anyone out there"
0	Scarier than any horror movie ever made because you're in controlled of this blood fest which make it more scarier than watching other people doing it on the big screen or on your television screen. This game got two CDs which make the game much more entertaining.<br /><br />Each cd contains a different character with a complete different story line which make the game much more fun. I recommend you to buy this game and the first game too (isn't as good as this game, still fun though)<br /><br />****<br /><br />
0	"Do not be misled. This is NOT a zombie movie. Take it from a guy who loves zombie movies, and who rents them all: the good, and the horrendous. Yes, this movie has an extended zombie sequence, but it's basically an artsy-fartsy exercise in existentialist dread, which is a long way of saying it's boring. If you've worked hard all day and want to spend a couple of hours being entertained, rent something else.<br /><br />""Rise of the Undead"" has cheap special effects, mediocre acting, and crummy dialogue. All of that is understandable in an indie, low-budget film, and I can forgive such flaws as long as a movie has an entertaining story to tell. Unfortunately, ""Rise of the Undead"" hardly has any story at all. Moreover, the acting is not laughably bad so much as non-existent. All of the actors seem to have studied at the Buster Keaton School of Wooden Faces. Would it have killed them to show some emotion? (And no, yelling does not equate with emoting). The one character who actually had some pizazz was killed off first. Granted, there was another character who briefly held my interest. He looked and acted like Kyle McLachlan channeling Norman Bates, but it was too little, too late.<br /><br />The filmmakers seemed to have forgotten a tiny detail: film is a VISUAL medium. That means lighting your scenes well enough for the viewer to actually view what's going on. And all those artsy jump cuts and close ups might have seemed cool at the time, but all they did was make watching the film jarring and confusing. There is nothing wrong with telling a story in a simple, clear fashion -- just look at George Romero's low-budget ""Night of the Living Dead"" to see how it's done superbly. And I know these folks had a small budget, but if you can't hire the equipment and technicians necessary to actually make the dialogue audible, then just go ahead and make a silent movie (then those Buster Keaton wooden faces might actually work).<br /><br />I will say this for the film: the zombies were creepy. Unlike most zombie movies where the undead are shown in all their decomposing glory, the grosser the better, the zombies here were just shuffling, bloody-faced people. It actually worked to make them more like us, and therefore, scarier. That's the reason I gave this movie 2 stars instead of 1.<br /><br />The sad part about all this is that despite all of its flaws, ""Rise of the Undead"" does not insult your intelligence. The filmmakers seemed to have actually wanted to make a smart, scary, original movie, and it's a shame that they failed so miserably. If they could just forego the too-fancy editing, buy a few extra lightbulbs, crank up the dialogue, and come up with a real story that actually goes somewhere, then I think they have the talent to make something really good.<br /><br />Trust me: do not waste your time on ""Rise of the Undead."""
0	A perennial fixture in the IMDb Bottom 100, upon viewing this it's not hard to see exactly why for it proves to fail utterly miserably in just about every bloody department going!<br /><br />Take the editing for a start; to call this choppy would be overly complimentary! Indeed, had the makers of this got drunk one night and sliced and diced the film reels with some scissors and children's glue, then the resulting mess could hardly have been any worse than what we actually have here. Added to this, the inane story drags on mercilessly for what seems like a torturous infinity before we finally reach the decidedly lacklustre climax. <br /><br />Aside from the ever game Michael Sopkiw, poor performances from most of the rest of the cast don't exactly help matters any either and the actual beastie that is causing all the troubles is somewhat less than convincing to put it mildly. Yay verily, all in all this is a complete pile of crap if ever I've seen one.<br /><br />Deary, deary me....and to think that Lamberto Bava directed this to....tut, tut indeed. <br /><br />Note: This was released in the UK under the alternative title of Devouring Waves, although bereft of most of its gore scenes, which ironically are just about the only reason that this may have been worth watching.
0	I am obviously disappointed so I'll be brief and won't waste your time. First off, the plot was uninspired... at least. The animation was even worse, we're in 2008 for god's sake and it looked like a shinier version of G.I.Joe. I won't even bother characterizing the actors' performance and the dialogs. Or maybe I will 'cause I just saw that in order to post a comment over here you need 10 lines (?!??!?!). Where were we? Oh yeah the performance, well it was totally flat, lacking passion and talent if I am excused. Now as for the dialogs, just like the acting, no memorable quotes, nothing that someone wouldn't expect. Let's just hope the movie will be decent ...at least.
0	This junk bore as much resemblance to the novel as a pickle slice does to a cucumber. The film makers took the Alamo section out of the book, made it into a movie, and said it was based on the book. Hah! Wonder what they did to induce Mr. Michener to endorse this piece of fluff? It was just another Davy Crockett, flintlock rifle, Santa Ana, 13 days of glory collection of poppycock. I almost started rooting for the mexicans, just to get the damn thing to end. And what was that scene where Stacey Keach was trying to get James Bowie to let him look at the knife? The sexual innuendos he used were juvenile and unnecessary. They could have used the film they wasted on that silliness to put in some real dialogue. This show was an embarrassment to Hollywood. Or can those clowns be embarrassed?
0	This movie was a complete disaster for me. There is one thing that movies must have in order to be watchable, and that is *some* psychological credibility of characters... unfortunately, here, this is not the case. The main characters behave irrationally most of the time, and even if they have some reason for such behavior, it is not revealed to us by the director. Sophie Marceau's character is particularly irritating, making pictures of everything throughout the whole movie, when one could expect something more rational (for example meeting with her mother in the hospital)... and why exactly did she marry this guy? (no, this is not a spoiler) The plot at times seems like ripped off some soap-opera, and while the actors' performance is not bad, this does not help much. All in all, I just could not find a way to connect with this movie. Not that I tried too much after the first hour, though. I have never walked out of cinema during a movie, but this time was the closest in my life so far.
0	"I am very surprised to see the good ratings for this movie.<br /><br />I watched the film 9 years ago and I still remember how angry I felt to sit in the movie theatre and to look at this mess. I am a big fan of John Boorman's work. I really like his movies. So I went to ""Beyond Rangoon"" with big expectations. But I felt like watching a dumb, cheap Chuck Norris jungle movie with all action scenes cut out. Even the soundtrack was very annoying.<br /><br />I can't believe that John Boorman was the director because this movie was so badly done. I think the Burmese people deserve better films to illustrate their struggle."
1	I am 13 years old and I am writing this review in my mom's sign in. She will write her own review later. <br /><br />This is my all time favorite movie.It was filmed in England in 1944. I watched it so many times when I was little that I wore out the video tape. I love this movie and it changed my life! The beautiful landscapes. The mighty pie-bold thoroughbred horse. The plain little Irish village with the young girl who wanted to do what no other girl had ever done, compete in The Grand National Steeplechase in London with her most beloved horse, The Pirate. It all made me want to ride horses (which I have done now for 7 years)and learn everything I could about their breeds so I could also draw and paint them. It's a ground breaking movie about winning against all odds, overcoming your fears, believing in yourself, and reaching difficult goals by working very hard. Also, the horse race scene was one of the best ever made and I have seen many movies with horse races. I never get tired of watching this movie. Everything about it is perfect. Especially if you are a young girl and passionate about horses!
1	"""It all depends on how you look at it we are either halfway to heaven or halfway to hell,"" says the priest Rev. Harlan in ""Northfork."" The Polish brothers' film is an ambitious one that will make any intelligent viewer to sit up, provided he or she has patience and basic knowledge of Christianity. The layers of entertainment the film provide takes a viewer beyond the surreal and absurd imagery that is obvious to a less obvious socio-political and theological commentary that ought to provoke a laid-back American to reflect on current social values. The film's adoption of the surreal (coffins that emerge from the depths of man-made lakes to float and disturb the living, homesteaders who nearly ""crucify"" their feet to wooden floor of their homes, angels who need multiple glasses to read, etc.) and absurd images (of half animals, half toys that are alive, of door bells that make most delicate of musical outputs of a harp, a blind angel who keeps writing unreadable tracts, etc.) could make a viewer unfamiliar with the surreal and absurdist traditions in literature and the arts to wonder what the movie is un-spooling as entertainment. Though European cinema has better credentials in this field, Hollywood has indeed made such films in the past in ""Cat Ballou"", Lee Marvin and his horse leaned against the wall to take a nap, several decades ago. ""Northfork,"" in one scene of the citizens leaving the town in cars, seemed to pay homage to the row of cars in ""Citizen Kane"" taking Kane and his wife out of Xanadu for a picnic.<br /><br />The film is difficult for the uninitiated or the impatient film-goerthe most interesting epilogue (one of the finest I can recall) can be heard as a voice over towards the end of the credits. The directors seem to leave the finest moments to those who can stay with film to the end. If you have the patience you will savor the layers of the filmif you gulp or swallow what the Polish bothers dish out, you will miss out on its many flavors.<br /><br />What is the film all about? At the most obvious layer, a town is being vacated to make way for a dam and hydroelectric-project. Even cemeteries are being dug up so that the mortal remains of the dead can be moved to higher burial grounds. Real estate promoters are hawking the lakeside properties to 6 people who can evict the townsfolk. Of the 6, only one seems to have a conscience and therefore is able to order chicken broth soup, while others cannot get anything served to them.<br /><br />At the next layer, you have Christianity and its interaction on the townsfolk. Most are devout Christians, but in many lurk the instinct to survive at the expense of true Christian principles, exemplified in the priest. Many want to adopt children without accepting the responsibilities associated with such actions.<br /><br />At the next layer, you have the world of angels interacting with near angelic humans and with each other. You realize that the world of the unknown angel who keeps a comic book on Hercules and dreams of a mother, finds one in an androgynous angel called ""Flower Hercules."" While the filmmaker does give clues that Flower is an extension of the young angel's delirious imagination, subsequent actions of Flower belie this option. You are indeed in the world of angels--not gods but the pure in spiritand therefore not in the world of the living. The softer focus of the camera is in evidence in these shots.<br /><br />At another layer the toy plane of Irwin becomes a real plane carrying him and his angels to heaven 1000 miles away from Norfolk.<br /><br />The final layer is the social commentary""The country is divided into two types of people. Fords people and Chevy people."" Is there a difference? They think they are different but both are consumerist.<br /><br />To the religious, the film says ""Pray and you shall receive"" (words of Fr Harlan, quoted by Angel Flower Hercules). To the consumerist, the film says ""its what we do with our wings that separate us"" (each of the 6 evictors also have wings-one duck/goose feather tucked into their hat bands but their actions are different often far from angelic as suggested by the different reactions to a scratch on a car).<br /><br />The film is certainly not the finest American film but it is definitely a notable path-breaking work--superb visuals, striking performances (especially Nick Nolte), and a loaded script offering several levels of entertainment for mature audiences."
1	"Of course, going into it, one would expect it to be a typical, stupid T&A flick, and it is. But it really does have some fairly well thought out humorous moments. Given the era in which it was made, and the obvious exploitation aspect, it is still one of the better B comedies of the time.<br /><br />While watching this movie, you will see quite obviously the inspiration for many of the scenes in ""Revenge of The Nerds"", and numerous other films of the same genre. Most of the acting is horrible, and WAY over the top, but that's exactly what I expect in a movie like this. What it lacks in the way of acting ability, it more than makes up for with its camp value and complete disregard for anything of merit.<br /><br />The amazing thing about this movie, is that there was obviously some money that went into it. Films like this made today just don't have the same style. If you can turn your brain off, and turn your sense of humor up for an hour and a half, you will enjoy this flick. I dare anyone to not find at least SOMETHING in this movie that they think is funny, if not hilarious."
0	I happened to have seen this movie this morning on TCM. Very bad acting, low budget and poor plot are the impressions I felt while watching the movie. The only highlight of the movie was watching tender young Rita Moreno, (23 years old), playing a teenage Indian squaw in love with an older man in his 50's. She reminded me of a earlier version of Sue Lyon as Lolita (1962), only a more innocent Lolita. She bounces up and down like a 1950's teeny bopper, almost as if you would expect her to be chewing gum, falling all over this old man, willing to give him anything, as he plays it off like she's a hindrance to him. Any man in his 50's that had a beautiful, virgin, teenage girl willing to do ANYTHING for him and be his bride, would be insane not to take advantage of her. It's too bad that the censorship board back when this movie was released didn't permit more of an expansion of a character such as Rita Moreno's. The only reason why I gave this movie a 3 instead of a 1 is Rita Moreno's appearance in the movie.
1	"This wonderful movie captures so many elements of what makes a family comedy funny, entertaining, sweet and memorable, it's difficult to decide where to start.<br /><br />From the opening number, ""Rainbow Connection,"" Paul Williams's excellent score sung with gusto by Kermit D. Frog, which gives us a prologue of what the whole adventure is about, throughout the story, this is one fun movie.<br /><br />Essentially, it's a road trip movie, where Kermit travels cross-country with a dream of pursuing a ""rich and famous contract"" to entertain. Along the way, our green hero meets a series of other aspiring actors, comedians, singers, and musicians, who coincidentally, are muppets like Kermit himself. Is this how the Muppets really started? ""Approximately how it happened,"" Kermit tells us.<br /><br />Not since ""It's a Mad, Mad, Mad, Mad World"" has the cameo formula been used so prolifically and successfully. The aspiring stars encounter many recognizable faces during their Odyssey; some just blink across the screen, but others have very memorable cameos. Steve Martin's amusing bit as a rude waiter is probably the best. Puppeteer Jim Henson's nod to his inspiration, Edgar Bergen, is especially touching.<br /><br />Anyone who ever watched the Muppets TV show will get to see all of their favorite characters, they're all here. The puppetry work is magnificent; look especially for Kermit riding a bicycle (how dey do dat???) In-jokes and references to old movies are everywhere, but the best one-liners are reserved for Kermit himself. An example: when the crooks are terrorizing Kermit and Piggy, she affectionately says to her short, green, and handsome beau, ""I wouldn't give up this evening together for anything, would you?"" ""Uhhh, make me an offer...."" I also love the gunfight at the OK Corral scene: brilliantly absurd silliness.<br /><br />Gotta get ""Movin' right along"" now, but to summarize: a good natured movie that can be enjoyed by anyone, regardless of age or movie genre taste. Highly recommended."
1	Warning: Herzog is a filmaker, and as such tends to be a bit overly dramatic. So obsessions about closing doors may or may not be a real part of the character's life, but a filmaker's dramatic embellishment - or so both agreed at the premiere in San Francisco. But Herzog's usual fascination with character, dreams and perseverance are well suited by this story first published in Soldier of Fortune, and now a full length autobiographical book. (The Soldier of Fortune comment brought loud boos from the politically correct SF audience, and both filmaker and main character had to ensure the audience who had just seen the film, that SOF's interest was misplaced - so warning, this is not Rambo, just survival.)
0	This film was okay, but like most TV series it would of been better if it just made for television. The best and most loved characters only had five minute roles, whilst the three mediocre characters were all the way through the film.<br /><br />Unlike most British movies that are based on television series, this film does kick off and it seems to be on to a winner, but the pace suddenly stops when the three mediocre characters are in the real world waiting to capture the three comedians.<br /><br />The film then doesn't go anywhere when Hillary in a room with the captured Steve, Lipp masquerading as Steve, and Geoff somehow writing himself in to the Medieval times. Which made me think 'hang on? How come he doesn't need a key to enter in to that world unlike the Royston Vasey characters? The medieval scene was okay but Monty Python did it a lot better and of course funnier, with cameos from Peter Kay and Simon Pegg, both didn't say anything funny, Kay had a line and Pegg just sat up on wall looking bored.<br /><br />What also grated me was that they seem to forget what happened in the previous episodes such as Hillary escaped to the Caribbean in the television in series 2, but in the film he's escaped from prison, and also Lipp is a paedophile vampire which wasn't mentioned at all in the movie, which was also quite disturbing when he's left alone looking after the children.<br /><br />There were lots of plot holes and unexplained situations such as how did Geoff and the Dark One escape from the Medieval times back in to Royston Vasey? Like Series 3 it started of good but as the film progressed, it slowly went downhill and had a very weak predictable ending.<br /><br />They would of been better off doing what Monty Python did and remade all their best and classic sketches from Series 1-3 and the Christmas special, and turned that in to a film which would of re-introduced the characters to a whole new audience, who can't be asked to watch the series or to tight to buy the DVDs.<br /><br />Best advice is save your money and wait till it's on television..... Where it belongs.
